video_label,video_id,title,channel_name,comment_id,text,parent_id,author,author_channel_id,likes,timestamp,negative,neutral,positive,compound,anger_score,disgust_score,fear_score,joy_score,neutral_score,sadness_score,surprise_score,emotion,sentiment_class,optimism_score,detected_language,translated_text,emotion_polarity,majority_emotion_polarity,emotionally_oppositional,emotionally_opposed_to_parent
Video 20,FzQrOVWgzsM,Israel drone footage shows aftermath of Tribe of Nova music festival attack,Guardian News,UgyddjOZhzmi7XV1DdF4AaABAg.9vd05tVBJiT9vdIFAxjU8_,Such is the spirit of Palestine,UgyddjOZhzmi7XV1DdF4AaABAg,user 8820,UCqHEK1aLVs7w_2RklqtGEzA,2,2024-03-20,0.0,0.746,0.254,0.1779,0.771324575,0.056327626,0.006827029,0.080437429,0.8562662,0.044990338,0.013336274,neutral,positive,0.10324773,en,Such is the spirit of Palestine,neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgzfFjUkYIGTXtjSOgt4AaABAg.ADteCo5GhU5AF-2NdxnHJv, @ORI527 calling yourself fish is pretty insulting,UgzfFjUkYIGTXtjSOgt4AaABAg,user 55,UCxHWTaDQGpRD_yNm_5OeDKQ,2,2025-02-27,0.308,0.385,0.308,0.0,0.012080885,0.44068873,0.003085472,0.970294774,0.017387722,0.010312002,0.002786272,anger,neutral,0.007312297,en, @ORI527 calling yourself fish is pretty insulting,negative,neutral,True,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgxZNodbB_n8Xpu3x2t4AaABAg.ACuzqvmdUFXAF-2PnnCVdc,🇮🇱 forever,UgxZNodbB_n8Xpu3x2t4AaABAg,user 55,UCxHWTaDQGpRD_yNm_5OeDKQ,1,2025-02-27,0.0,1.0,0.0,0.0,0.160619989,0.049393933,0.03732405,0.090264402,0.8051238,0.185692713,0.013586969,neutral,neutral,0.56342286,da,🇮🇱 forever,neutral,neutral,False,False
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,Ugy3JSCJPCSHlXoHJj14AaABAg.A88yrt8xJJqA9Dia39H2u3,"Russia annexed Crimea a day after it ""got independence"", so how come that isn't an illegal occupation?",Ugy3JSCJPCSHlXoHJj14AaABAg,user 56,UCkM2BDng1MCygBssIlAEPZg,2,2024-10-20,0.0,0.845,0.155,0.4449,0.056166913,0.028506478,0.012849734,0.840364039,0.33341345,0.066475965,0.4965745,surprise,positive,0.036993034,en,"Russia annexed Crimea a day after it ""got independence"", so how come that isn't an illegal occupation?",neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgxDJN4LxNc6CKHZ_ct4AaABAg.A7z7rz8SqVyA9Digx1QhCq,"They landed a couple miles above Gaza too.
This is how they destroyed the first and only Merkava Mk4 of the war (it was unmanned)",UgxDJN4LxNc6CKHZ_ct4AaABAg,user 56,UCkM2BDng1MCygBssIlAEPZg,1,2024-10-20,0.236,0.764,0.0,-0.7964,0.102403201,0.044775363,0.013404285,0.722635806,0.7024338,0.114417732,0.16453981,neutral,negative,0.060543273,en,"They landed a couple miles above Gaza too.
This is how they destroyed the first and only Merkava Mk4 of the war (it was unmanned)",neutral,neutral,False,False
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgyYj0BsyMkQlAZODQd4AaABAg.A7qeab73WWXA9DiujZtNqY,"They are still combatants, it's naval rules.",UgyYj0BsyMkQlAZODQd4AaABAg,user 56,UCkM2BDng1MCygBssIlAEPZg,1,2024-10-20,0.0,1.0,0.0,0.0,0.081078708,0.029356018,0.004648605,0.847936094,0.92838454,0.049147017,0.008899449,neutral,neutral,0.021838233,en,"They are still combatants, it's naval rules.",neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgwRn16nno6NrU-B0wx4AaABAg.A7q8IgVHKpEA9Dj2QfNiFp,The only reason we are good warriors is because we have the threat of losing our mainland that we were exiled from 1000 years ago.,UgwRn16nno6NrU-B0wx4AaABAg,user 56,UCkM2BDng1MCygBssIlAEPZg,0,2024-10-20,0.194,0.712,0.094,-0.4767,0.738014162,0.007051955,0.30066794,0.181146055,0.6299571,0.061769731,0.007113636,neutral,negative,0.019070005,en,The only reason we are good warriors is because we have the threat of losing our mainland that we were exiled from 1000 years ago.,neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,Ugw7ua21JvJNgeBDEK54AaABAg.A7oZcIvgW3uA9Dixx0FAkP,exactly what BBC said,Ugw7ua21JvJNgeBDEK54AaABAg,user 56,UCkM2BDng1MCygBssIlAEPZg,0,2024-10-20,0.0,1.0,0.0,0.0,0.115087725,0.005044839,0.005904479,0.534857988,0.81200135,0.154755697,0.14343333,neutral,neutral,0.19529858,en,exactly what BBC said,neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgxFu2BDPACMRGPyuXF4AaABAg.A0GsqxrL3aCA0K2yugdrWF,Israel loves Brazil 🇮🇱🇧🇷❤️,UgxFu2BDPACMRGPyuXF4AaABAg,user 808,UCHM71I5EgoMoYaU6mh-MizQ,0,2024-03-20,0.0,0.575,0.425,0.5719,0.036936719,0.030545982,0.005288827,0.018379834,0.14770205,0.021182979,0.004819704,joy,positive,0.92350054,it,Israel loves Brazil 🇮🇱🇧🇷❤️,positive,neutral,True,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,Ugx3jyOHmOZrrvF9eYN4AaABAg.A-veQFxfngqA0K3BkdUVQ5,"Lmao there was never such thing as an Arab Palestinian state you’re delusional. Arab palestine and its flag was created in 1964 . Israel is an ancestral Jewish land the people of Israel have been living there for 3,500 years Jerusalem is the capital of Israel .",Ugx3jyOHmOZrrvF9eYN4AaABAg,user 808,UCHM71I5EgoMoYaU6mh-MizQ,2,2024-03-20,0.0,0.884,0.116,0.7096,0.114103429,0.024509288,0.046066012,0.81002146,0.8268599,0.040730279,0.025901038,neutral,positive,0.03514486,en,"Lmao there was never such thing as an Arab Palestinian state you’re delusional. Arab palestine and its flag was created in 1964 . Israel is an ancestral Jewish land the people of Israel have been living there for 3,500 years Jerusalem is the capital of Israel .",neutral,neutral,False,False
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,Ugxnl31pgOZjkaQePN14AaABAg.A-qspxhQGSCA0K3GHpjZPX,Another brainwashed jihadists go learn history Ahmed .,Ugxnl31pgOZjkaQePN14AaABAg,user 808,UCHM71I5EgoMoYaU6mh-MizQ,1,2024-03-20,0.0,1.0,0.0,0.0,0.039900176,0.2105432,0.024875844,0.843323052,0.66332406,0.099087484,0.005111271,neutral,neutral,0.017689213,en,Another brainwashed jihadists go learn history Ahmed .,neutral,neutral,False,False
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgyLXnGNN7XRsEMGWs94AaABAg.9wGA1Wo7u0Z9wIQ5goHNtZ,I think so,UgyLXnGNN7XRsEMGWs94AaABAg,user 8820,UCqHEK1aLVs7w_2RklqtGEzA,1,2024-03-20,0.0,1.0,0.0,0.0,0.527122796,0.013967971,0.004203419,0.083820246,0.92645025,0.190926716,0.028960068,neutral,neutral,0.19813024,en,I think so,neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgweJmgnn5qMTDIhTxZ4AaABAg.9w3-zL1I8YjAF-2BOHEPTx,❤,UgweJmgnn5qMTDIhTxZ4AaABAg,user 55,UCxHWTaDQGpRD_yNm_5OeDKQ,0,2025-02-27,0.0,0.192,0.808,0.6369,0.035741206,0.08336075,0.037490796,0.021757718,0.78852654,0.033251945,0.015980711,neutral,positive,0.90924907,error,❤,neutral,neutral,False,True
Video 24,lAHyvTE1BOE,Oct. 7—Israeli Navy ‘Snapir‘ Unit Prevents Hamas Sea Infiltration,Israel Defense Forces,UgxenZndD9esdxJqsht4AaABAg.9vt6b3cCwV89vt7G7DUCuX,Huge Respect to you from 🇬🇧,UgxenZndD9esdxJqsht4AaABAg,user 4,UC2lhwPBh2i-1mqMqo3q09iQ,0,2024-03-20,0.0,0.426,0.574,0.6597,0.151592299,0.22955231,0.020143261,0.086712413,0.31067282,0.027469471,0.004749372,neutral,positive,0.73422575,en,Huge Respect to you from 🇬🇧,neutral,neutral,False,False
Video 26,5hFRo19afmU,IDF shows journalists raw footage of the October 7 Hamas terror attack,NBC News,Ugx1L8tvsPb3RJktOqh4AaABAg.AB5_cckxZi9ABQqPp-PqAV,"Il mondo sta con la Palestina adesso. Il mondo odia Israele e fidati, sono tantissimi che il 7 Ottobre 2024 hanno festeggiato, me compreso (perché hanno capito la verità). Gli italiani (purtroppo non tutto il governo) stanno con la Palestina",Ugx1L8tvsPb3RJktOqh4AaABAg,user 583,UC2kWl1ASswv3kb8FSD0LRZA,0,2024-12-20,0.0,1.0,0.0,0.0,0.093213364,0.024123149,0.046144057,0.073106252,0.65080816,0.063620999,0.12765111,neutral,neutral,0.7700594,it,"The world is with Palestine now. The world hates Israel and trusted, there are many that on October 7, 2024 they celebrated, understood me (because they understood the truth). The Italians (unfortunately not the whole government) are with Palestine",neutral,neutral,False,True
Video 26,5hFRo19afmU,IDF shows journalists raw footage of the October 7 Hamas terror attack,NBC News,Ugx4d_Qh933QWlMO6iV4AaABAg.A1zuIOdk-xXA3d4S3iThW4,Only Muslims/palestinazis supporters with IQ level around 30 will deny the October 7th events,Ugx4d_Qh933QWlMO6iV4AaABAg,user 585,UCtrVDGWeKhQRK0rjMbF4jrQ,0,2024-06-20,0.139,0.694,0.168,0.128,0.082577512,0.003967955,0.00206152,0.839943469,0.9255289,0.0554603,0.037275333,neutral,positive,0.022018714,en,Only Muslims/palestinazis supporters with IQ level around 30 will deny the October 7th events,neutral,neutral,False,True
Video 26,5hFRo19afmU,IDF shows journalists raw footage of the October 7 Hamas terror attack,NBC News,Ugz9VqtUvJV9jnGJH5J4AaABAg.A04PS9_iHF8A093d3HII7f,"Dude they recorded themselves doing all of that. What other ""fact"" you need?",Ugz9VqtUvJV9jnGJH5J4AaABAg,user 30,UC8PhXy1UKJ1LNg4nUH7HLRg,3,2024-03-20,0.0,1.0,0.0,0.0,0.017636817,0.29484105,0.005295108,0.937854826,0.37418142,0.022545788,0.10172767,neutral,neutral,0.02196248,en,"Dude they recorded themselves doing all of that. What other ""fact"" you need?",neutral,neutral,False,True
Video 26,5hFRo19afmU,IDF shows journalists raw footage of the October 7 Hamas terror attack,NBC News,UgyIq7SCoFajuigPOkF4AaABAg.9wJN6cR7fjlA3d4YrWrTEL,"Muslims/palestinazis,  no wonder",UgyIq7SCoFajuigPOkF4AaABAg,user 585,UCtrVDGWeKhQRK0rjMbF4jrQ,0,2024-06-20,0.524,0.476,0.0,-0.296,0.081149936,0.004483111,0.002477514,0.625934243,0.16295667,0.13055107,0.7867858,surprise,negative,0.16236483,nl,"Muslims/palestinazis,  no wonder",neutral,neutral,False,True
Video 27,0Hx8D913AHE,Terrorist attack in Sri Lanka leaves more than 200 dead,ABC News,UgxlhKrOFHgu26iiLwN4AaABAg.9t8PcjyeC_BADhBAX3iCW8,​ TheBasedDude pdofile brahma rap**d saraswati 😂,UgxlhKrOFHgu26iiLwN4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.129,0.612,0.259,0.4404,0.057136077,0.034701258,0.39757055,0.254846573,0.11735663,0.123098724,0.011371609,fear,positive,0.56491864,id,Thebesdude pdofile brahma rap**d saraswati 😂,negative,neutral,True,False
Video 27,0Hx8D913AHE,Terrorist attack in Sri Lanka leaves more than 200 dead,ABC News,UgxEu6kip8Si93HoK7R4AaABAg.8u0TUhgtCQk9878BhgiE1y, Live Peace  ok i wont tell you anthing but when i read this comments i can't help not saying anything. can i ask you a question? did you die and had experience about that? how do you say that? actually we  can't say anything about any religion. but sorry for saying this.,UgxEu6kip8Si93HoK7R4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2021-03-20,0.167,0.77,0.063,-0.8114,0.032799173,0.004291457,0.003429977,0.739508092,0.035417788,0.219377562,0.04301748,sadness,negative,0.008315164,en, Live Peace  ok i wont tell you anthing but when i read this comments i can't help not saying anything. can i ask you a question? did you die and had experience about that? how do you say that? actually we  can't say anything about any religion. but sorry for saying this.,negative,neutral,True,False
Video 27,0Hx8D913AHE,Terrorist attack in Sri Lanka leaves more than 200 dead,ABC News,UgxEu6kip8Si93HoK7R4AaABAg.8u0TUhgtCQk9878J0VkLzZ, @mochii9885  who knows maybe,UgxEu6kip8Si93HoK7R4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2021-03-20,0.0,1.0,0.0,0.0,0.25177291,0.009459186,0.005449442,0.071662851,0.7551359,0.289332926,0.19345212,neutral,neutral,0.38723126,en, @mochii9885  who knows maybe,neutral,neutral,False,True
Video 27,0Hx8D913AHE,Terrorist attack in Sri Lanka leaves more than 200 dead,ABC News,UgxEu6kip8Si93HoK7R4AaABAg.8u0TUhgtCQk9878Mbp5yOQ,maybe it can be true or false,UgxEu6kip8Si93HoK7R4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2021-03-20,0.0,0.682,0.318,0.4215,0.398269981,0.02727228,0.015211746,0.088734135,0.8903096,0.45702216,0.009442886,neutral,positive,0.055973712,en,maybe it can be true or false,neutral,neutral,False,True
Video 27,0Hx8D913AHE,Terrorist attack in Sri Lanka leaves more than 200 dead,ABC News,UgxEu6kip8Si93HoK7R4AaABAg.8u0TUhgtCQk9878bHctRra, @insopanasiancuisine8098  You're right but stop saying fool. and i think everyone replies to these comments must know that everyone dont know about other ppl's religion. so stop judging religions.,UgxEu6kip8Si93HoK7R4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2021-03-20,0.295,0.705,0.0,-0.8873,0.207362667,0.012073343,0.003261167,0.733133614,0.5267383,0.044449311,0.015306607,neutral,negative,0.01505433,en, @insopanasiancuisine8098  You're right but stop saying fool. and i think everyone replies to these comments must know that everyone dont know about other ppl's religion. so stop judging religions.,neutral,neutral,False,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgxsQ1BRCSfRfm514RR4AaABAg,Without lies ✝️umor dies,root,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,0.632,0.368,0.3252,0.249539033,0.01893123,0.025556218,0.53212887,0.22517298,0.201094985,0.002028427,sadness,positive,0.017237103,en,Without lies ✝️umor dies,negative,neutral,True,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgzB5db4GsyiLIT1h4J4AaABAg.ACvtl3kC5HjADWCFUqLatw,😂😂😂😂😂😂,UgzB5db4GsyiLIT1h4J4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.218,0.345,0.437,0.9468,0.11315152,0.10400671,0.05136284,0.34825629,0.5494767,0.293244034,0.0787655,neutral,positive,0.24534813,error,😂😂😂😂😂😂,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugx2S_2Euwqa6J5mnSJ4AaABAg.AAthpBuPu1HADWCSfgAlf0,😂😂😂😂😂😂,Ugx2S_2Euwqa6J5mnSJ4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.218,0.345,0.437,0.9468,0.11315152,0.10400671,0.05136284,0.34825629,0.5494767,0.293244034,0.0787655,neutral,positive,0.24534813,error,😂😂😂😂😂😂,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgwqdBkSOsz43IbRv3t4AaABAg.A8zsTgPh3JNADrJYiWAWTg,Beyond based,UgwqdBkSOsz43IbRv3t4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,1.0,0.0,0.0,0.25091368,0.004319335,0.003405208,0.314560831,0.921637,0.184040323,0.039182805,neutral,neutral,0.25048524,en,Beyond based,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgwzS2t1Kx_aPZjxTYh4AaABAg.A8fYr4kUCOVADhA60ATrfi,Without lies ✝️umor dies,UgwzS2t1Kx_aPZjxTYh4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,0.632,0.368,0.3252,0.249539033,0.01893123,0.025556218,0.53212887,0.22517298,0.201094985,0.002028427,sadness,positive,0.017237103,en,Without lies ✝️umor dies,negative,neutral,True,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgyM0A1kGRDiM1KWU6p4AaABAg.A6TmgYAnqIUADWCk5SCQRk,​ @algerian_ex_christian 😂😂😂😂😂,UgyM0A1kGRDiM1KWU6p4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.213,0.36,0.427,0.926,0.083601341,0.1024944,0.47288775,0.212979719,0.1399856,0.232148409,0.004118928,fear,positive,0.47127053,en,​ @algerian_ex_christian 😂😂😂😂😂,negative,neutral,True,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgyM0A1kGRDiM1KWU6p4AaABAg.A6TmgYAnqIUADWCsAA-7_K,"How many christians are in Syria, Egypt and north Africa today? 😂🤣🤣🤣",UgyM0A1kGRDiM1KWU6p4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.046,0.63,0.324,0.91,0.476031542,0.020574048,0.08734376,0.07615529,0.7038199,0.239598706,0.14097556,neutral,positive,0.20821446,en,"How many christians are in Syria, Egypt and north Africa today? 😂🤣🤣🤣",neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgxznHBPqhL0cHFcOxV4AaABAg.A3kOYJ94-s-ADWCyRshvyr,​ @WilliamLi-nd4lz ✝️umor,UgxznHBPqhL0cHFcOxV4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,1.0,0.0,0.0,0.067900836,0.015397368,0.026561761,0.469738603,0.83568704,0.161710724,0.017708551,neutral,neutral,0.3006498,sw,​ @WilliamLi-nd4lz ✝️umor,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugxpjyh6HwDlnnt9etF4AaABAg.A2YGpvxp91YADWD-rwPRQ7,✝️umor praise cheesus crust 🧀 ramen 🙏🍜,Ugxpjyh6HwDlnnt9etF4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,0.753,0.247,0.5574,0.034879472,0.010426354,0.031454235,0.046347044,0.090979286,0.025890978,0.005396469,joy,positive,0.8928825,fr,✝️umor praise cheesus crust 🧀 ramen 🙏🍜,positive,neutral,True,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugz6skx29BeHUDIKfhJ4AaABAg.A2NGGyYyuhBADWD4RxrKrO,✝️umor,Ugz6skx29BeHUDIKfhJ4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2025-02-20,0.0,1.0,0.0,0.0,0.053962991,0.09262275,0.018860878,0.846313,0.8137096,0.082586542,0.005713887,neutral,neutral,0.017137524,pt,✝️UME,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgzmvOgdBn-AbGmtdyB4AaABAg.9C23wGNgohyA7Ivp12MOji,😂😂😂😂😂😂😂😂😂,UgzmvOgdBn-AbGmtdyB4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,1,2024-08-20,0.218,0.345,0.437,0.9753,0.11315152,0.10400671,0.05136284,0.34825629,0.5494767,0.293244034,0.0787655,neutral,positive,0.24534813,error,😂😂😂😂😂😂😂😂😂,neutral,neutral,False,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugw13KcoQCv60kAD1Kp4AaABAg.8uxckLMJE15A7Iw0tBkfim,"​ @Philp_who it's not, read history and what happened in the Americas, Africa, Asia and Australia",Ugw13KcoQCv60kAD1Kp4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,2,2024-08-20,0.0,1.0,0.0,0.0,0.577108145,0.014080888,0.009023826,0.161883146,0.9064355,0.209530294,0.039345168,neutral,neutral,0.051478405,en,"​ @Philp_who it's not, read history and what happened in the Americas, Africa, Asia and Australia",neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugw13KcoQCv60kAD1Kp4AaABAg.8uxckLMJE15A9g_Outms65, @yowzyghyri  ethnic replacement,Ugw13KcoQCv60kAD1Kp4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2024-10-20,0.0,1.0,0.0,0.0,0.064004682,0.013356166,0.006943856,0.41937387,0.89219743,0.387955546,0.048926536,neutral,neutral,0.12866592,en, @yowzyghyri  ethnic replacement,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugw13KcoQCv60kAD1Kp4AaABAg.8uxckLMJE15A9g_Qepr_kI, @yowzyghyri  gen0c!de,Ugw13KcoQCv60kAD1Kp4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2024-10-20,0.0,1.0,0.0,0.0,0.088329405,0.003240599,0.003192431,0.211380646,0.57791805,0.099120446,0.30601257,neutral,neutral,0.6011695,cy,@yowzyghyri  gen0c!de,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugx1qGuu9cxM0vgKVUl4AaABAg.8uAd-xPbgKhADWC-P7fkcw,Without lies ✝️umor dies,Ugx1qGuu9cxM0vgKVUl4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,0.632,0.368,0.3252,0.249539033,0.01893123,0.025556218,0.53212887,0.22517298,0.201094985,0.002028427,sadness,positive,0.017237103,en,Without lies ✝️umor dies,negative,neutral,True,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgxzRKoyFhvrpWwBMLZ4AaABAg.8uALN6NY9YnADWCC3FdK5o,✝️umor,UgxzRKoyFhvrpWwBMLZ4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,1.0,0.0,0.0,0.053962991,0.09262275,0.018860878,0.846313,0.8137096,0.082586542,0.005713887,neutral,neutral,0.017137524,pt,✝️UME,neutral,neutral,False,False
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,UgyAPNqL-JshGQWupr14AaABAg.8u9XWsSOW78ABJ9_8PIn24, @aryanjha275 poojeet,UgyAPNqL-JshGQWupr14AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2024-12-20,0.0,1.0,0.0,0.0,0.027071256,0.011340718,0.00530958,0.052194003,0.78862464,0.050939582,0.10823132,neutral,neutral,0.86979514,hr,@aryanjha275 pojeet,neutral,neutral,False,True
Video 28,fMRSCq1LvaY,CCTV footage shows Sri Lanka bombing suspect,AFP News Agency,Ugwx3bDogzeDgTgJYHV4AaABAg.8u8jPVqOZyRA7IwuYMtiqP,😂😂😂😂😂😂😂,Ugwx3bDogzeDgTgJYHV4AaABAg,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2024-08-20,0.218,0.345,0.437,0.9601,0.11315152,0.10400671,0.05136284,0.34825629,0.5494767,0.293244034,0.0787655,neutral,positive,0.24534813,error,😂😂😂😂😂😂😂,neutral,neutral,False,True
Video 29,sYYkXszeOrc,Sri Lanka blasts: More than 200 dead in bombings across country,CNN,UgzC1XSh4UPwBHRh-wR4AaABAg,Without lies ✝️umor dies,root,user 4651,UC6pPTonQbFeRAcL0gNQjB-w,0,2025-02-20,0.0,0.632,0.368,0.3252,0.249539033,0.01893123,0.025556218,0.53212887,0.22517298,0.201094985,0.002028427,sadness,positive,0.017237103,en,Without lies ✝️umor dies,negative,negative,False,False
Video 29,sYYkXszeOrc,Sri Lanka blasts: More than 200 dead in bombings across country,CNN,UgzylcHyDyNcGPCUYwl4AaABAg.9_aQD8EJuUu9a70Ph8J89C,yall missing the whole point just because of gota. dont be like those ignorant idiots. Isis is BEHIND the attacks and it happened BECAUSE of those ignorant idiots,UgzylcHyDyNcGPCUYwl4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.332,0.668,0.0,-0.8559,0.012889457,0.02021778,0.006505819,0.973029494,0.48978618,0.009669238,0.015526464,neutral,negative,0.004411679,en,yall missing the whole point just because of gota. dont be like those ignorant idiots. Isis is BEHIND the attacks and it happened BECAUSE of those ignorant idiots,neutral,negative,True,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgxHkMpeGDexD5cGHCt4AaABAg.9ivYH4lzDw99krBm7i9fkg,Bln hitpn,UgxHkMpeGDexD5cGHCt4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.0,1.0,0.0,0.0,0.047104556,0.008611158,0.003456353,0.101955727,0.34506178,0.14621228,0.254785,sadness,neutral,0.7047275,de,Bln hitpn,negative,neutral,True,True
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgxVv5DKQalP0GjJTXV4AaABAg.9alPHdB-c2e9bbJ5UKwnpG,yes they released some 😤,UgxVv5DKQalP0GjJTXV4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.0,0.748,0.252,0.4019,0.030082637,0.012303888,0.022373099,0.026715785,0.9051668,0.019518277,0.018920438,neutral,positive,0.9236833,en,yes they released some 😤,neutral,neutral,False,False
Video 31,3wfRIlsnl3g,CCTV footage of Sri Lanka suicide bombing suspects,CNA,UgysRsEX_oGOQkMIrdh4AaABAg.9aVTBAmuq-e9bbJ9LAtsa5,oh yeah partnership with isis?,UgysRsEX_oGOQkMIrdh4AaABAg,user 16176,UClBwPYpF_2rRdOibPSi87xA,0,2023-03-20,0.0,0.645,0.355,0.296,0.136873141,0.003591345,0.002707413,0.101675689,0.03791035,0.056603212,0.9331602,surprise,positive,0.704848,en,oh yeah partnership with isis?,neutral,neutral,False,True
